failure_id,trial_id,source_trial_id,robustness_family,replay_mode,transformation_id,mitigation_id,source_model_id,model_id,payload_name,prompt_category,segment_index,failure_category,failure_mechanism,mechanism_basis,mechanism_scope,first_differing_position,expected_token_id,recovered_token_id,expected_rank,recovered_rank,alphabet_size_B,recovered_rank_out_of_bound,token_length_changed,rank_length_changed,context_sha256,boundary_start_offset,boundary_end_offset,divergence_fields_availability
failure__44d1111f117891fbcd5f4b89,revision_v1_robustness_v2_payload_fidelity_v2__64fc7b201d5f9e002225,revision_v1_primary_v2_payload_fidelity_v2__c0429c3641c6d12b68a8,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_000,professional_communication,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,30834.0,29473.0,7,44.0,16,True,False,False,d8beb8d11685d15a71cfa2157c0e6544dc0db894f74f4089c714dc22a87c5043,0,8,recorded
failure__b8e6e9de3321242cb372814f,revision_v1_robustness_v2_payload_fidelity_v2__6e568da29027cb40cd8c,revision_v1_primary_v2_payload_fidelity_v2__ae802edf415ea6793d94,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_000,forum_question_answer,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,2657.0,29473.0,7,30.0,16,True,False,False,34f8969e8af43ba3564e4d2df89885e6c15191c87f09bfcba06f763352929bed,0,8,recorded
failure__0b7f1f64dc0049d48992a4b3,revision_v1_robustness_v2_payload_fidelity_v2__40e13c2a75bbc84efcad,revision_v1_primary_v2_payload_fidelity_v2__4d064ce34de5c0ac85ec,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_001,forum_question_answer,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,1789.0,29473.0,15,18.0,16,True,False,False,0f9844a0deb50034e99126d68823bb6409da9f7769cf3b207d026397ccc16f57,0,8,recorded
failure__0ffeb1ac33fac2a4ba8dc9fd,revision_v1_robustness_v2_payload_fidelity_v2__f8e29ce5969d752278da,revision_v1_primary_v2_payload_fidelity_v2__21e9f5132dbcbd081daa,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_001,recipe_procedure,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,2823.0,29473.0,15,27.0,16,True,False,False,6b565293f4fb5acbcd8a590c84545ab2ca8e8229bdb202c6e71264d3934d4cc6,0,8,recorded
failure__73576b0413dd5a10e8dd8474,revision_v1_robustness_v2_payload_fidelity_v2__d36db9853f58b9ef3695,revision_v1_primary_v2_payload_fidelity_v2__fccf75a89a2b0cd9f2d9,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_002,recipe_procedure,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,5810.0,29473.0,3,39.0,16,True,False,False,e391008a7ee2f5d6ea01f5300d27ddc8235c48220391204c68202356eeeb57ee,0,8,recorded
failure__84abf5db15211b521963327e,revision_v1_robustness_v2_payload_fidelity_v2__c87b93af4b512c6c8d1b,revision_v1_primary_v2_payload_fidelity_v2__5006de6b0d7cd8756001,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_002,personal_narrative_blog,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,758.0,29473.0,3,28.0,16,True,False,False,7ccb3b3a7e3bddb2735db4229a5f745117c88468c751e81bbea9549a2003738c,0,8,recorded
failure__bd329858a64f4f5263f49404,revision_v1_robustness_v2_payload_fidelity_v2__627a03b1eb605e98bc7c,revision_v1_primary_v2_payload_fidelity_v2__4e02af22508683cbf135,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_003,personal_narrative_blog,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,220.0,1027.0,11,21.0,16,True,False,False,a7ec6885983c2d818e2c32c86193582c8f77c5ddf6967e560132f3c44ea23300,0,8,recorded
failure__2748741d4d8a95d7db61e8a2,revision_v1_robustness_v2_payload_fidelity_v2__14672ebafc2c53ec2ea7,revision_v1_primary_v2_payload_fidelity_v2__be1c05ae235e9fafb367,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_003,factual_explanatory,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,39565.0,29473.0,11,16.0,16,False,False,False,3affc34964e1720076d7df712bbb987ebd62ccebd749187a7f07bc2dddd5be67,0,8,recorded
failure__93eee7fba6449be1ce391317,revision_v1_robustness_v2_payload_fidelity_v2__b043cc109c875bae3747,revision_v1_primary_v2_payload_fidelity_v2__a9d35cff1ad6264eacd6,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_004,factual_explanatory,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,5810.0,29473.0,12,22.0,16,True,False,False,f0908cb874da37c50d1a59fa6d9b3bb29a72e3e8fb050dca20e0c1f4d0bbc540,0,8,recorded
failure__baed2a5967ef43109ac6367e,revision_v1_robustness_v2_payload_fidelity_v2__3950fd137c31f234b64e,revision_v1_primary_v2_payload_fidelity_v2__de5834ca14a5b851234d,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_004,casual_conversation,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,358.0,29473.0,12,28.0,16,True,False,False,fd2bbbc4d105b6ee52af4267aaebc1d4a68ea7222230194ee13d088085f18cd9,0,8,recorded
failure__38d2edf4e9c90177b1f12fec,revision_v1_robustness_v2_payload_fidelity_v2__2cc859523d01d511fe3c,revision_v1_primary_v2_payload_fidelity_v2__92cfd708ab71bc950df8,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_005,casual_conversation,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,3146.0,29473.0,15,39.0,16,True,False,False,afc1f6189da351a64c612ddfe6645d7a780fc617fdb0c39fb4f2a6b93f25ee2b,0,8,recorded
failure__d60f53109f2fe88e692203f7,revision_v1_robustness_v2_payload_fidelity_v2__473e35f39e7afa6a63c2,revision_v1_primary_v2_payload_fidelity_v2__dd9522ef99d2c56aaf0b,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_005,professional_communication,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,91079.0,29473.0,15,65.0,16,True,False,False,1dcb6be56e563467d78a0fbe87351d0fa7de2f0fdc2977c1a3fa5dd057dd3f77,0,8,recorded
failure__fbd53dfdcaae88e7ebceb4a7,revision_v1_robustness_v2_payload_fidelity_v2__57f735afb6dbf13a8762,revision_v1_primary_v2_payload_fidelity_v2__d6fdf54779bf9651370b,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_006,professional_communication,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,578.0,29473.0,7,65.0,16,True,False,False,1dcb6be56e563467d78a0fbe87351d0fa7de2f0fdc2977c1a3fa5dd057dd3f77,0,8,recorded
failure__530694aa7c890c361823941e,revision_v1_robustness_v2_payload_fidelity_v2__7fe7195c531a64d17abd,revision_v1_primary_v2_payload_fidelity_v2__927b61f1a955da108568,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_006,forum_question_answer,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,22555.0,29473.0,7,20.0,16,True,False,False,9b2e378a0084fb094f4236db0bb8ed9ba4b49499e78be1d0eb36677d48616075,0,8,recorded
failure__8d4e2dcb0bd0718e852a6fd1,revision_v1_robustness_v2_payload_fidelity_v2__c056c16f444ab4330d9e,revision_v1_primary_v2_payload_fidelity_v2__119763f10f89f1e6d880,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_007,forum_question_answer,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,5810.0,29473.0,10,30.0,16,True,False,False,34f8969e8af43ba3564e4d2df89885e6c15191c87f09bfcba06f763352929bed,0,8,recorded
failure__c087d38eea55c171b1072479,revision_v1_robustness_v2_payload_fidelity_v2__4c13790c4f6c7dd9bebf,revision_v1_primary_v2_payload_fidelity_v2__bc4058b586b6b73495d4,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_007,recipe_procedure,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,21144.0,29473.0,10,30.0,16,True,False,False,e26cb3182ed943fa5cdd8de502f5b6772d0c884d1fa75a620db24b12315e22b3,0,8,recorded
failure__1da84e37adb32ae4c8d19aaa,revision_v1_robustness_v2_payload_fidelity_v2__44de5be0340c8d23d745,revision_v1_primary_v2_payload_fidelity_v2__eab0ebfef6a55a0246cc,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_008,recipe_procedure,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,5560.0,29473.0,6,27.0,16,True,False,False,6b565293f4fb5acbcd8a590c84545ab2ca8e8229bdb202c6e71264d3934d4cc6,0,8,recorded
failure__f6f2d906e5c41850da1cd74e,revision_v1_robustness_v2_payload_fidelity_v2__816ee8a5b6487fee52d8,revision_v1_primary_v2_payload_fidelity_v2__749da055df6ed04329a5,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_008,personal_narrative_blog,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,1913.0,29473.0,6,8.0,16,False,False,False,9f54f7db51826af64a9297d46a32adf43b78abbfbb266d0f8f4a1416ae829363,0,8,recorded
failure__cb608974a31c7f860ec14dea,revision_v1_robustness_v2_payload_fidelity_v2__4d4c2f5406e60899d4c9,revision_v1_primary_v2_payload_fidelity_v2__3a5616e605b1d3665f79,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_009,personal_narrative_blog,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,1035.0,1387.0,2,38.0,16,True,False,False,7ccb3b3a7e3bddb2735db4229a5f745117c88468c751e81bbea9549a2003738c,0,8,recorded
failure__f66e2c46326eaf506c87686a,revision_v1_robustness_v2_payload_fidelity_v2__3e1785e9cc8565ff77ea,revision_v1_primary_v2_payload_fidelity_v2__9002ab4d19a9f1cd5ffd,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_009,factual_explanatory,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,576.0,29473.0,2,12.0,16,False,False,False,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,0,8,recorded
failure__b8cdfe23ab22cfeb038a1d5d,revision_v1_robustness_v2_payload_fidelity_v2__cc2127f3a1b423b49bfc,revision_v1_primary_v2_payload_fidelity_v2__06ada87260e18e5331a5,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_010,factual_explanatory,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,5810.0,29473.0,14,16.0,16,False,False,False,3affc34964e1720076d7df712bbb987ebd62ccebd749187a7f07bc2dddd5be67,0,8,recorded
failure__1285bb9476f05db048f9bfc8,revision_v1_robustness_v2_payload_fidelity_v2__67b695222f93a351bd8e,revision_v1_primary_v2_payload_fidelity_v2__ecdd7c2c7e1d8e37edbf,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_010,casual_conversation,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,5443.0,29473.0,14,36.0,16,True,False,False,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,0,8,recorded
failure__d719036ad5225926df6e9e0d,revision_v1_robustness_v2_payload_fidelity_v2__7e03eb103e032afb3aec,revision_v1_primary_v2_payload_fidelity_v2__c5c29cfd51253a36d0de,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_011,casual_conversation,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,1035.0,1387.0,8,48.0,16,True,False,False,fd2bbbc4d105b6ee52af4267aaebc1d4a68ea7222230194ee13d088085f18cd9,0,8,recorded
failure__63e96655bcbde49953322f25,revision_v1_robustness_v2_payload_fidelity_v2__a471de34b3697b6a3cbf,revision_v1_primary_v2_payload_fidelity_v2__b50f1381050c069e2028,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_011,professional_communication,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,25806.0,29473.0,8,24.0,16,True,False,False,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,0,8,recorded
failure__af4b9549498abe92c931de23,revision_v1_robustness_v2_payload_fidelity_v2__6c1e96414ff4112374ed,revision_v1_primary_v2_payload_fidelity_v2__d2ba74e64f5e1a82782a,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_000,forum_question_answer,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,633.0,1211.0,5,117.0,16,True,False,False,34f8969e8af43ba3564e4d2df89885e6c15191c87f09bfcba06f763352929bed,0,8,recorded
failure__0c36b61d551a634b7a2f7ba5,revision_v1_robustness_v2_payload_fidelity_v2__14b3038b3cbd88c9af6e,revision_v1_primary_v2_payload_fidelity_v2__cb7eb29aaf0dca74007f,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_000,recipe_procedure,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,2823.0,29473.0,5,30.0,16,True,False,False,e26cb3182ed943fa5cdd8de502f5b6772d0c884d1fa75a620db24b12315e22b3,0,8,recorded
failure__0dc97084caccab3d9b3e486e,revision_v1_robustness_v2_payload_fidelity_v2__79a8e94d8094840f4788,revision_v1_primary_v2_payload_fidelity_v2__c6dc1fffdbbcfc82b859,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_001,recipe_procedure,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,13688.0,29473.0,3,27.0,16,True,False,False,6b565293f4fb5acbcd8a590c84545ab2ca8e8229bdb202c6e71264d3934d4cc6,0,8,recorded
failure__bd0d2899336e0eea8f82504b,revision_v1_robustness_v2_payload_fidelity_v2__7fb0c3c1fd36fa826444,revision_v1_primary_v2_payload_fidelity_v2__55d877509b406152a778,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_001,personal_narrative_blog,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,576.0,29473.0,3,8.0,16,False,False,False,9f54f7db51826af64a9297d46a32adf43b78abbfbb266d0f8f4a1416ae829363,0,8,recorded
failure__bfd6c16cfbeb13c90a21e297,revision_v1_robustness_v2_payload_fidelity_v2__e07b4874b5d0b37d5945,revision_v1_primary_v2_payload_fidelity_v2__f14de4ff7fb990b512b6,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_002,personal_narrative_blog,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,2893.0,29473.0,12,28.0,16,True,False,False,7ccb3b3a7e3bddb2735db4229a5f745117c88468c751e81bbea9549a2003738c,0,8,recorded
failure__4fb89c608098d7a4693e27d7,revision_v1_robustness_v2_payload_fidelity_v2__beb24046f849e5353f71,revision_v1_primary_v2_payload_fidelity_v2__8be3e92bcdf426c638cc,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_002,factual_explanatory,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,4710.0,1027.0,12,242.0,16,True,False,False,8f244eee76b6e928f3e3c421846967dccf15db880455dae09aac9550f3ebe0ba,0,8,recorded
failure__7cb96f6ddeb922e309893217,revision_v1_robustness_v2_payload_fidelity_v2__b69159824c5c96980d67,revision_v1_primary_v2_payload_fidelity_v2__ef639a0acae8995c0cb6,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,factual_explanatory,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,2893.0,29473.0,9,16.0,16,False,False,False,3affc34964e1720076d7df712bbb987ebd62ccebd749187a7f07bc2dddd5be67,0,8,recorded
failure__7d02b5019a468d3cdd7f51c5,revision_v1_robustness_v2_payload_fidelity_v2__dff0269a025bf53d94bf,revision_v1_primary_v2_payload_fidelity_v2__3873b6ed371533a766c6,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,casual_conversation,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,2823.0,29473.0,9,36.0,16,True,False,False,78b3cf9358279230d8fcb334553d2a5cc7363a430d602c2f73da5d0804e5468d,0,8,recorded
failure__d6ac8a5694602f6ae0eb8991,revision_v1_robustness_v2_payload_fidelity_v2__953e6ed94eac7545ba0d,revision_v1_primary_v2_payload_fidelity_v2__6647b21de5762ddc8172,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,llama3_8b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_004,casual_conversation,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,9842.0,29473.0,5,28.0,16,True,False,False,fd2bbbc4d105b6ee52af4267aaebc1d4a68ea7222230194ee13d088085f18cd9,0,8,recorded
failure__33bb2cecd12325d67c52593e,revision_v1_robustness_v2_payload_fidelity_v2__949051c27070fff8cb1d,revision_v1_primary_v2_payload_fidelity_v2__351332ae37f03158f776,cross_model_mismatch,cross_model_text_retokenized,unmodified,none,qwen2_5_7b_instruct_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_004,professional_communication,0,cross_model_mismatch,model_or_tokenizer_identity_mismatch,cross_model_mismatch family,descriptive_first_divergence_not_causal_proof,0,576.0,29473.0,5,24.0,16,True,False,False,f4a0badf13fd1b0cc48980db763f579c999f34dec370de4285285303adfe624d,0,8,recorded
