preprocess_schema_version,input_run_identity_sha256,row_id,trial_id,work_id,source_trial_id,source_type,view,text_view,segment_index,text,text_sha256,prompt_text,segment_prompt_id,segment_prompt_category,segment_prompt_text,evidence_status,evidence_family,study_phase,protocol_contract_revision,result_schema_revision,model_id,source_model_id,payload_name,payload_class,payload_split,prompt_id,prompt_category,language,protocol_variant,representation_name,codec_id,control_view,replay_mode,transformation_id,robustness_family,transform_work_id,transformation_model_id,transformation_record_sha256,token_count,character_count,mean_log_probability,log_probability_availability,effective_payload_rate,nested_within_payload
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__0df1e412de52a4af6638b58f,revision_v1_multilingual_v2_payload_fidelity_v2__bc3ae7820149b4fb3c48,revision_v1_multilingual_v2_payload_fidelity_v2__bc3ae7820149b4fb3c48,,rankcloak,full_message,full_message,0," Pagión concretó, brecha temporal que se enfriaba el hito aún se cumplies,",da8cc90e5cfc21ad29eca2c0249ab1c4a5ef3281aae4234576f4278a666f18e5,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",es_professional_communication_01,professional_communication,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,es_professional_communication_01,professional_communication,es,direct_subword_calgacus,direct_subword,direct_subword,,,unmodified,,,,,24,74,-5.431908692977004,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__936091c1496cccfd14f13939,revision_v1_multilingual_v2_payload_fidelity_v2__4cfe4fe0e7972d1b7470,revision_v1_multilingual_v2_payload_fidelity_v2__4cfe4fe0e7972d1b7470,revision_v1_multilingual_v2_payload_fidelity_v2__bc3ae7820149b4fb3c48,ordinary_llm_control,full_message,full_message,0,"

Title: Exciting Progress on the AI Project and Next Steps

Dear Colleagues,",2708c91057d4ee70612c9d4ce220fc7f8fa639d4f43f42bffcc6cc472785fe6a,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",es_professional_communication_01,professional_communication,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,ordinary_llm_control_multilingual_v2,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,es_professional_communication_01,professional_communication,es,ordinary_llm_control,direct_subword,direct_subword,full_message,,unmodified,,,,,24,77,-0.4886329591464485,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__9c76294edd6d7df098a1b485,revision_v1_multilingual_v2_payload_fidelity_v2__c230fe48a80893324ed1,revision_v1_multilingual_v2_payload_fidelity_v2__c230fe48a80893324ed1,,rankcloak,forced_span,forced_span,0," Por example:</h523. Update - Week ending October XXth: This month we continued refinement work based primarily
. Our main focus for this past week included implementing changes related. I would appreciate it

 if
 anyone",637500f3b30d03fc1f5f4aed4bc0126725b73fd8f1b4b272ecfbde6f6cf2dd1c,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",es_professional_communication_01,professional_communication,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,es_professional_communication_01,professional_communication,es,nonseg_ascii_b16,ascii_b16,ascii_b16,,,unmodified,,,,,48,221,-4.444325104517816,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__9b0faaaa8b96a046b0a39871,revision_v1_multilingual_v2_payload_fidelity_v2__c230fe48a80893324ed1,revision_v1_multilingual_v2_payload_fidelity_v2__c230fe48a80893324ed1,,rankcloak,full_message,full_message,0," Por example:</h523. Update - Week ending October XXth: This month we continued refinement work based primarily
. Our main focus for this past week included implementing changes related. I would appreciate it

 if
 anyone",637500f3b30d03fc1f5f4aed4bc0126725b73fd8f1b4b272ecfbde6f6cf2dd1c,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",es_professional_communication_01,professional_communication,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,es_professional_communication_01,professional_communication,es,nonseg_ascii_b16,ascii_b16,ascii_b16,,,unmodified,,,,,48,221,-4.444325104517816,recorded,4.0,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__2645983c33b3904222b08349,revision_v1_multilingual_v2_payload_fidelity_v2__c831d6278988b142c205,revision_v1_multilingual_v2_payload_fidelity_v2__c831d6278988b142c205,revision_v1_multilingual_v2_payload_fidelity_v2__c230fe48a80893324ed1,ordinary_llm_control,full_message,full_message,0,"

Subject: Exciting Progress and Next Steps in My Data Analysis Project

Dear Colleagues,

I wanted to share some exciting progress I've made in my data analysis project on XYZ.",9ceeed66ddd3a4e1a3fd0f08617dc5b5d576f67b3ba4442a4e643481e4e0ae6e,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",es_professional_communication_01,professional_communication,"Escribe una actualización profesional breve para colegas, explicando el progreso reciente, el siguiente paso y una consideración práctica.",secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,ordinary_llm_control_multilingual_v2,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,es_professional_communication_01,professional_communication,es,ordinary_llm_control,ascii_b16,ascii_b16,full_message,,unmodified,,,,,48,177,-0.41144706361194894,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__bb21d428a0be7f3426cff942,revision_v1_multilingual_v2_payload_fidelity_v2__7835137a3076c611fb8f,revision_v1_multilingual_v2_payload_fidelity_v2__7835137a3076c611fb8f,,rankcloak,forced_span,forced_span,0,"最�rieg尔技股
 # <Project Updates & Action Points, April Edition/></br></font>>",223120a78d6a44eda8ba0a577a6346c3bb65cb9c29d691936268e17bed8be51f,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,zh_hans_professional_communication_01,professional_communication,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,zh_hans_professional_communication_01,professional_communication,zh_hans,direct_subword_calgacus,direct_subword,direct_subword,,,unmodified,,,,,24,75,-6.2644142996651775,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__b5ff2ddf26e05c5eeb9ae4c3,revision_v1_multilingual_v2_payload_fidelity_v2__7835137a3076c611fb8f,revision_v1_multilingual_v2_payload_fidelity_v2__7835137a3076c611fb8f,,rankcloak,full_message,full_message,0,"最�rieg尔技股
 # <Project Updates & Action Points, April Edition/></br></font>>",223120a78d6a44eda8ba0a577a6346c3bb65cb9c29d691936268e17bed8be51f,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,zh_hans_professional_communication_01,professional_communication,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,zh_hans_professional_communication_01,professional_communication,zh_hans,direct_subword_calgacus,direct_subword,direct_subword,,,unmodified,,,,,24,75,-6.2644142996651775,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__4da0eb16cf8492903b51dae4,revision_v1_multilingual_v2_payload_fidelity_v2__533f2813cb34b59dfd88,revision_v1_multilingual_v2_payload_fidelity_v2__533f2813cb34b59dfd88,revision_v1_multilingual_v2_payload_fidelity_v2__7835137a3076c611fb8f,ordinary_llm_control,full_message,full_message,0,"

Subject: Progress Update on Project X

Dear Team,

I am writing to provide an update",bf65cc52981e7ca589b8cc2d6d14e805a0156aca813bb6b0047e7ef34e43e911,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,zh_hans_professional_communication_01,professional_communication,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,ordinary_llm_control_multilingual_v2,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,zh_hans_professional_communication_01,professional_communication,zh_hans,ordinary_llm_control,direct_subword,direct_subword,full_message,,unmodified,,,,,24,86,-0.3386258549695531,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__2006ee51fe07e4c8d1b731c9,revision_v1_multilingual_v2_payload_fidelity_v2__14ee6e4e9aa5b7dec16e,revision_v1_multilingual_v2_payload_fidelity_v2__14ee6e4e9aa5b7dec16e,,rankcloak,forced_span,forced_span,0,（285个人格，85分，96个词或较为少见））**工位优良的设施已被安全验核和完结！最重大工位现有,a96789f967dc9a6bd670bb418fcd94fbd9d664f4b568b9da0680238610b6b3fd,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,zh_hans_professional_communication_01,professional_communication,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,zh_hans_professional_communication_01,professional_communication,zh_hans,nonseg_ascii_b16,ascii_b16,ascii_b16,,,unmodified,,,,,48,49,-4.693973711724586,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__a8fa56866cd08ecd82478119,revision_v1_multilingual_v2_payload_fidelity_v2__14ee6e4e9aa5b7dec16e,revision_v1_multilingual_v2_payload_fidelity_v2__14ee6e4e9aa5b7dec16e,,rankcloak,full_message,full_message,0,（285个人格，85分，96个词或较为少见））**工位优良的设施已被安全验核和完结！最重大工位现有,a96789f967dc9a6bd670bb418fcd94fbd9d664f4b568b9da0680238610b6b3fd,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,zh_hans_professional_communication_01,professional_communication,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,zh_hans_professional_communication_01,professional_communication,zh_hans,nonseg_ascii_b16,ascii_b16,ascii_b16,,,unmodified,,,,,48,49,-4.693973711724586,recorded,4.0,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__ae86b877a20e19063199ba4c,revision_v1_multilingual_v2_payload_fidelity_v2__504ea660147d69799fb6,revision_v1_multilingual_v2_payload_fidelity_v2__504ea660147d69799fb6,revision_v1_multilingual_v2_payload_fidelity_v2__14ee6e4e9aa5b7dec16e,ordinary_llm_control,full_message,full_message,0,"

Subject: Recent Work Progress and Upcoming Steps

Dear [Colleague's Name],

I hope this message finds you well. I wanted to provide an update on the progress of the [project name",14ea15b5d266a3c534ac035de2c33a7a2e0f9fe80938c3d917065cee3116e611,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,zh_hans_professional_communication_01,professional_communication,为同事写一段简洁的工作进展说明，包括最近的进展、下一步以及一个实际注意事项。,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,ordinary_llm_control_multilingual_v2,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,zh_hans_professional_communication_01,professional_communication,zh_hans,ordinary_llm_control,ascii_b16,ascii_b16,full_message,,unmodified,,,,,48,180,-0.35077348187294183,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__d2c39c366c18687f19e3e4a7,revision_v1_multilingual_v2_payload_fidelity_v2__5ed4fb8af14bd0d9648f,revision_v1_multilingual_v2_payload_fidelity_v2__5ed4fb8af14bd0d9648f,,rankcloak,forced_span,forced_span,0, Aplciamos los pares asignando un ID de problemas a cargando la compra,268c3d6ea4b77f8e78daae86597fe99af5b3e81ca82e70bb5294607d27245806,Escribe una respuesta útil para un foro sobre un problema doméstico común. Explica el razonamiento con lenguaje claro.,es_forum_question_answer_01,forum_question_answer,Escribe una respuesta útil para un foro sobre un problema doméstico común. Explica el razonamiento con lenguaje claro.,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,train,es_forum_question_answer_01,forum_question_answer,es,direct_subword_calgacus,direct_subword,direct_subword,,,unmodified,,,,,22,70,-5.102196439604854,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__53bc37cf1728f2a57bf8d5e4,revision_v1_multilingual_v2_payload_fidelity_v2__5ed4fb8af14bd0d9648f,revision_v1_multilingual_v2_payload_fidelity_v2__5ed4fb8af14bd0d9648f,,rankcloak,full_message,full_message,0, Aplciamos los pares asignando un ID de problemas a cargando la compra,268c3d6ea4b77f8e78daae86597fe99af5b3e81ca82e70bb5294607d27245806,Escribe una respuesta útil para un foro sobre un problema doméstico común. Explica el razonamiento con lenguaje claro.,es_forum_question_answer_01,forum_question_answer,Escribe una respuesta útil para un foro sobre un problema doméstico común. Explica el razonamiento con lenguaje claro.,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,train,es_forum_question_answer_01,forum_question_answer,es,direct_subword_calgacus,direct_subword,direct_subword,,,unmodified,,,,,22,70,-5.102196439604854,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__efd8748985dbaf7f540e91c4,revision_v1_multilingual_v2_payload_fidelity_v2__c30b0e44f34622ff66f3,revision_v1_multilingual_v2_payload_fidelity_v2__c30b0e44f34622ff66f3,revision_v1_multilingual_v2_payload_fidelity_v2__5ed4fb8af14bd0d9648f,ordinary_llm_control,full_message,full_message,0,"

Título: Solución para el problema común del desacuerdo en el h",f01f0571429fb5deec1234af9190ca5c9e0142557b50f1cad2cf714a86cbe3cd,Escribe una respuesta útil para un foro sobre un problema doméstico común. Explica el razonamiento con lenguaje claro.,es_forum_question_answer_01,forum_question_answer,Escribe una respuesta útil para un foro sobre un problema doméstico común. Explica el razonamiento con lenguaje claro.,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,ordinary_llm_control_multilingual_v2,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,train,es_forum_question_answer_01,forum_question_answer,es,ordinary_llm_control,direct_subword,direct_subword,full_message,,unmodified,,,,,22,64,-0.9372802804788585,recorded,,1
2.0,8e1e720f86da3c4454554b09665c1e7208eb9e8ef12fd1e6d70354ce4e542c31,feature__ce9faa1a0fe2d9cf21c39f77,revision_v1_multilingual_v2_payload_fidelity_v2__b8bfd00993566886fa7c,revision_v1_multilingual_v2_payload_fidelity_v2__b8bfd00993566886fa7c,,rankcloak,forced_span,forced_span,0," Mira algun ejemplar. ---- 𒄭✋🏼
Esta preposción en idiome hechura (un idiolenguajes ficticieux para los video de animacijojos",572ad2867ef6a1ca89973c9bb0009168e2aaa0c2978653a1f208a2bfd32f9ca4,Escribe una respuesta útil para un foro sobre un problema doméstico común. Explica el razonamiento con lenguaje claro.,es_forum_question_answer_01,forum_question_answer,Escribe una respuesta útil para un foro sobre un problema doméstico común. Explica el razonamiento con lenguaje claro.,secondary_supplementary_multilingual_v2_payload_fidelity_after_manifest_freeze,secondary_supplementary,multilingual_v2_secondary,payload_fidelity_v2,payload_aware_result_v2,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,train,es_forum_question_answer_01,forum_question_answer,es,nonseg_ascii_b16,ascii_b16,ascii_b16,,,unmodified,,,,,48,124,-4.623729728392683,recorded,,1
